timestamp,sector,division,lat,lon,consumption_mw,wastage_mw,tx_loss_mw,total_loss_mw,is_wastage_event,wastage_label,wastage_type,bdt_wasted,co2_kg_wasted,fuel_liters_wasted,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,consumption_norm,rolling_mean_6h,deviation_from_rolling,anomaly_score,is_anomaly
2024-12-23 18:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,819.35,0.0,120.67,120.67,False,,,1025669.0,69986.8,33786.8,18,0,False,-1.0,-1.8369701987210294e-16,0.0,1.0,1.1870552474689655,850.3333333333334,-30.98333333333335,40.22494063900089,0
2024-12-23 19:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,825.79,0.0,133.18,133.18,False,,,1131997.0,77242.2,37289.3,19,0,False,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.2135142091906104,843.7316666666667,-17.94166666666672,34.15045833329535,0
2024-12-23 20:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,341.52,0.0,49.07,49.07,False,,,417096.0,28460.7,13739.6,20,0,False,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.776125758657363,754.485,-412.965,9.166829066481533,0
2024-12-23 21:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,315.79,0.0,44.06,44.06,False,,,374530.0,25556.2,12337.5,21,0,False,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.8818383495110774,665.0066666666668,-349.21666666666675,38.26145146037415,0
2024-12-23 22:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,317.53,0.0,41.39,41.39,False,,,351847.0,24008.4,11590.2,22,0,False,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.8746894996049188,581.3933333333333,-263.86333333333334,32.287073347980204,0
2024-12-23 23:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,291.18,0.0,43.81,43.81,False,,,372350.0,25407.4,12265.6,23,0,False,-0.2588190451025215,0.965925826289068,0.0,1.0,-0.982949381804506,485.1933333333333,-194.0133333333333,6.292076516613938,0
2024-12-24 00:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,325.98,0.0,53.64,53.64,False,,,455907.0,31109.0,15018.1,0,1,False,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8399723836813319,402.965,-76.98499999999996,10.3481072843868,0
2024-12-24 01:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,316.73,0.0,48.39,48.39,False,,,411288.0,28064.4,13548.3,1,1,False,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,-0.8779763271479801,318.12166666666667,-1.3916666666666515,30.425122233427807,0
2024-12-24 02:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,321.63,0.0,46.6,46.6,False,,,396084.0,27026.9,13047.5,2,1,False,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8578445084467288,314.8066666666667,6.823333333333324,31.504020115211397,0
2024-12-24 03:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,335.1,0.0,49.7,49.7,False,,,422450.0,28826.0,13916.0,3,1,False,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.8025025496904311,318.02500000000003,17.07499999999999,34.8660573135038,0
2024-12-24 04:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,334.46,0.0,56.41,56.41,False,,,479512.0,32719.6,15795.7,4,1,False,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8051320117248805,320.8466666666667,13.613333333333289,33.80981603099927,0
2024-12-24 05:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,312.88,0.0,43.77,43.77,False,,,372077.0,25388.8,12256.7,5,1,False,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,-0.8937941846989635,324.4633333333333,-11.583333333333314,31.3807981867982,0
2024-12-24 06:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,330.46,0.0,55.74,55.74,False,,,473764.0,32327.4,15606.3,6,1,False,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.8215661494401878,325.21,5.25,35.6495560698569,0
2024-12-24 07:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,312.8,0.0,46.21,46.21,False,,,392802.0,26803.0,12939.4,7,1,False,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-0.8941228674532696,324.555,-11.754999999999995,28.003428235694912,0
2024-12-24 08:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,852.09,0.0,134.21,134.21,False,,,1140809.0,77843.4,37579.6,8,1,False,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.3215686646687566,412.965,439.12500000000006,15.431655420978196,0
2024-12-24 09:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,813.67,0.0,114.68,114.68,False,,,974767.0,66513.5,32110.0,9,1,False,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.1637187719132291,492.7266666666667,320.94333333333327,41.49506454922873,0
2024-12-24 10:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,844.98,0.0,121.79,121.79,False,,,1035253.0,70640.8,34102.4,10,1,False,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2923569848797978,577.8133333333334,267.16666666666663,5.728561237279117,0
2024-12-24 11:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,838.4,0.0,119.58,119.58,False,,,1016406.0,69354.8,33481.6,11,1,False,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.2653228283381168,665.4,173.0,19.66246879485961,0
2024-12-24 12:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,813.23,0.0,111.97,111.97,False,,,951782.0,64945.1,31352.8,12,1,False,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.1619110167645454,745.8616666666667,67.36833333333334,34.15481172388653,0
2024-12-24 13:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,845.5,0.0,120.38,120.38,False,,,1023238.0,69820.9,33706.7,13,1,False,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,1.2944934227827876,834.645,10.855000000000018,22.086241645986973,0
2024-12-24 14:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,846.05,0.0,125.04,125.04,False,,,1062816.0,72521.6,35010.4,14,1,False,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.296753116718642,833.6383333333333,12.411666666666632,5.993376299200572,0
2024-12-24 15:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,853.31,0.0,130.61,130.61,False,,,1110183.0,75753.7,36570.7,15,1,False,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.326581076671925,840.245,13.06499999999994,7.639236124648527,0
2024-12-24 16:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,866.68,0.0,133.72,133.72,False,,,1136638.0,77558.9,37442.2,16,1,False,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.3815121819853398,843.8616666666667,22.81833333333327,30.945494765531546,0
2024-12-24 17:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,863.55,0.0,115.32,115.32,False,,,980227.0,66886.1,32289.8,17,1,False,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1.368652469223112,848.0533333333333,15.49666666666667,43.594583976211986,0
2024-12-24 18:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,839.51,0.0,129.16,129.16,False,,,1097819.0,74910.0,36163.4,18,1,False,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,1.2698833015541149,852.4333333333333,-12.92333333333329,27.074545433379956,0
2024-12-24 19:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,850.32,0.0,135.7,135.7,False,,,1153421.0,78704.1,37995.1,19,1,False,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.314296558729733,853.2366666666667,-2.9166666666666288,25.270312720950763,0
2024-12-24 20:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,400.31,74.07,59.41,133.48,True,Industrial motor over-run,industrial_motor,1134566.0,77417.4,37373.9,20,1,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.534585019586633,778.9466666666667,-378.6366666666667,74.96649040708627,1
2024-12-24 21:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,310.47,0.0,42.02,42.02,False,,,357192.0,24373.1,11766.3,21,1,False,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.9036957526724362,688.4733333333334,-378.0033333333333,15.267626954642527,0
2024-12-24 22:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,308.18,0.0,46.78,46.78,False,,,397627.0,27132.2,13098.3,22,1,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.9131042965144496,595.39,-287.21,5.839399270251389,0
2024-12-24 23:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,298.88,0.0,42.32,42.32,False,,,359705.0,24544.6,11849.1,23,1,False,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,-0.9513136667025394,501.27833333333336,-202.39833333333337,15.918194705618847,0
2024-12-25 00:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,305.77,0.0,48.36,48.36,False,,,411067.0,28049.3,13541.0,0,2,False,0.0,1.0,0.9749279121818236,-0.2225209339563143,-0.9230058644879224,412.3216666666667,-106.55166666666672,22.964417634610097,0
2024-12-25 01:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,306.87,0.0,44.39,44.39,False,,,377351.0,25748.6,12430.4,1,2,False,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,-0.9184864766162129,321.74666666666667,-14.876666666666663,12.917991321958006,0
2024-12-25 02:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,323.22,0.0,52.36,52.36,False,,,445095.0,30371.2,14661.9,2,2,False,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.851311938704894,308.89833333333337,14.321666666666658,8.493919539257169,0
2024-12-25 03:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,317.16,0.0,42.09,42.09,False,,,357800.0,24414.6,11786.4,3,2,False,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.2225209339563143,-0.8762096573435846,310.0133333333334,7.146666666666647,33.7091146901841,0
2024-12-25 04:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,299.19,0.0,48.2,48.2,False,,,409714.0,27956.9,13496.5,4,2,False,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,-0.9500400210296028,308.51500000000004,-9.325000000000044,40.784810762722685,0
2024-12-25 05:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,303.29,0.0,49.68,49.68,False,,,422258.0,28812.9,13909.7,5,2,False,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,-0.9331950298714128,309.25,-5.95999999999998,42.470882787483426,0
2024-12-25 06:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,341.72,0.0,48.7,48.7,False,,,413948.0,28245.9,13635.9,6,2,False,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,-0.7753040517715974,315.2416666666667,26.478333333333357,29.719949139879574,0
2024-12-25 07:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,300.73,0.0,39.83,39.83,False,,,338536.0,23100.1,11151.8,7,2,False,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,-0.9437128780092096,314.21833333333336,-13.488333333333344,7.110983303971272,0
2024-12-25 08:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,819.86,0.0,129.32,129.32,False,,,1099226.0,75006.0,36209.8,8,2,False,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,1.1891506000276677,396.9916666666666,422.8683333333334,34.63450519847093,0
2024-12-25 09:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,833.38,0.0,133.88,133.88,False,,,1138006.0,77652.2,37487.3,9,2,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,1.2446979855054063,483.02833333333336,350.35166666666663,9.403812210475454,0
2024-12-25 10:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,864.52,0.0,122.55,122.55,False,,,1041685.0,71079.7,34314.3,10,2,False,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.372637747619074,577.25,287.27,31.78992470751296,0
2024-12-25 11:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,838.88,0.0,124.03,124.03,False,,,1054262.0,71937.9,34728.6,11,2,False,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,1.2672949248639538,666.515,172.365,36.17463342991503,0
2024-12-25 12:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,864.43,0.0,146.52,146.52,False,,,1245392.0,84979.7,41024.7,12,2,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1.3722679795204795,753.6333333333333,110.79666666666662,34.034588433058914,0
2024-12-25 13:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,867.2,0.0,120.55,120.55,False,,,1024643.0,69916.8,33753.0,13,2,False,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,1.3836486198883302,848.0450000000001,19.154999999999973,43.075352230445226,0
2024-12-25 14:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,866.99,0.0,144.44,144.44,False,,,1227767.0,83777.0,40444.1,14,2,False,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,1.3827858276582763,855.9,11.090000000000032,34.52585137869559,0
2024-12-25 15:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,875.72,0.0,119.32,119.32,False,,,1014232.0,69206.4,33410.0,15,2,False,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,1.4186533332219349,862.9566666666666,12.763333333333437,32.72839111927234,0
2024-12-25 16:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,855.87,0.0,120.67,120.67,False,,,1025659.0,69986.2,33786.4,16,2,False,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,1.3370989248097218,861.515,-5.644999999999982,15.469726887324097,0
2024-12-25 17:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,874.93,0.0,130.34,130.34,False,,,1107932.0,75600.1,36496.6,17,2,False,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1.4154075910231612,867.5233333333334,7.406666666666524,41.99074745743607,0
2024-12-25 18:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,863.24,0.0,142.92,142.92,False,,,1214797.0,82892.0,40016.8,18,2,False,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,1.3673788235501758,867.3249999999999,-4.084999999999923,12.181754831766675,0
2024-12-25 19:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,818.47,0.0,125.04,125.04,False,,,1062836.0,72522.9,35011.1,19,2,False,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,1.183439737171598,859.2033333333334,-40.73333333333335,41.19586445892506,0
2024-12-25 20:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,355.04,31.3,53.14,84.44,True,Industrial motor over-run,industrial_motor,717759.0,48976.5,23643.8,20,2,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,-0.7205783731796239,773.8783333333334,-418.8383333333334,73.61910075292903,1
2024-12-25 21:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,356.57,0.0,48.95,48.95,False,,,416040.0,28388.6,13704.9,21,2,False,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,-0.714292315503519,687.3533333333334,-330.78333333333336,10.20654375510675,0
2024-12-25 22:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,284.08,0.0,42.2,42.2,False,,,358726.0,24477.8,11816.9,22,2,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,-1.0121199762491766,592.055,-307.975,38.06732109084683,0
2024-12-25 23:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,319.09,0.0,53.32,53.32,False,,,453244.0,30927.3,14930.4,23,2,False,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,-0.868280185895949,499.415,-180.32500000000005,5.099818144033166,0
2024-12-26 00:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,325.67,0.0,52.44,52.44,False,,,445771.0,30417.3,14684.2,0,3,False,0.0,1.0,0.4338837391175582,-0.900968867902419,-0.8412460293542682,409.82,-84.14999999999998,38.28353270723323,0
2024-12-26 01:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,330.9,0.0,53.18,53.18,False,,,452025.0,30844.1,14890.2,1,3,False,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,-0.819758394291504,328.55833333333334,2.34166666666664,15.492473681839037,0
2024-12-26 02:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,324.04,0.0,49.61,49.61,False,,,421673.0,28773.0,13890.4,2,3,False,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.8479429404732559,323.39166666666665,0.648333333333369,40.38885091022485,0
2024-12-26 03:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,305.02,0.0,45.25,45.25,False,,,384585.0,26242.2,12668.7,3,3,False,0.7071067811865475,0.7071067811865476,0.4338837391175582,-0.900968867902419,-0.9260872653095426,314.8,-9.78000000000003,32.659167289663166,0
2024-12-26 04:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,310.04,0.0,41.32,41.32,False,,,351185.0,23963.2,11568.4,4,3,False,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,-0.9054624224768316,319.12666666666667,-9.086666666666645,31.6473333140236,0
2024-12-26 05:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,319.42,0.0,45.26,45.26,False,,,384742.0,26253.0,12673.8,5,3,False,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,-0.866924369534436,319.1816666666667,0.2383333333333439,19.612782526593733,0
2024-12-26 06:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,300.53,0.0,47.38,47.38,False,,,402755.0,27482.1,13267.2,6,3,False,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,-0.9445345848949752,314.9916666666667,-14.461666666666702,7.376118955630839,0
2024-12-26 07:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,321.15,0.0,51.96,51.96,False,,,441677.0,30138.0,14549.4,7,3,False,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,-0.8598166049725657,313.3666666666666,7.78333333333336,38.20292392822309,0
2024-12-26 08:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,810.49,0.0,108.82,108.82,False,,,924997.0,63117.5,30470.5,8,3,False,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,1.15065363242956,394.44166666666666,416.04833333333335,11.83615180706112,0
2024-12-26 09:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,884.64,0.0,137.99,137.99,False,,,1172900.0,80033.1,38636.7,9,3,False,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,1.45530146032707,491.045,393.595,19.890345675790087,0
2024-12-26 10:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,852.97,0.0,132.25,132.25,False,,,1124098.0,76703.2,37029.1,10,3,False,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,1.3251841749661242,581.5333333333333,271.4366666666667,29.01418742036327,0
2024-12-26 11:00:00,Dhaka Industrial (Narayanganj RMG Zone),Dhaka,23.62,90.5,853.29,0.0,113.5,113.5,False,,,964729.0,65828.6,31779.3,11,3,False,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,1.3264989059833483,670.5116666666667,182.7783333333333,24.290149542424867,0
